blend,models,weights,fold_1_rmse,fold_2_rmse,fold_3_rmse,fold_4_rmse,fold_5_rmse,mean_rmse,std_rmse
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.70+0.25,16.963245,17.032348,17.043776,16.958260,16.960662,16.991658,0.038093
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.60+0.35,16.954526,17.032793,17.044298,16.962227,16.964631,16.991695,0.038570
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.75+0.15,16.970468,17.032649,17.042914,16.957762,16.956137,16.991986,0.037859
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.96+0.04,16.969812,17.055848,17.008754,16.979494,16.948851,16.992552,0.037058
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.60+0.35,16.955588,17.033923,17.046468,16.963872,16.966099,16.993190,0.038743
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.70+0.25,16.964385,17.033516,17.046006,16.959967,16.962194,16.993214,0.038236
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.45+0.45,16.948502,17.038073,17.043362,16.970023,16.967396,16.993471,0.039320
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.96+0.04,16.971085,17.057021,17.009514,16.980421,16.949689,16.993546,0.037106
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.22+0.78,16.989398,17.041659,17.031916,16.960267,16.945922,16.993832,0.037893
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.89+0.11,16.963146,17.052687,17.021710,16.982466,16.949823,16.993966,0.038075
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.25+0.75,16.980986,17.036663,17.039555,16.963115,16.950117,16.994087,0.037267
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.75+0.00,16.980986,17.036663,17.039555,16.963115,16.950117,16.994087,0.037267
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.23+0.77,16.987410,17.040276,17.035013,16.961786,16.946215,16.994140,0.037916
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.23+0.77,16.983597,17.038218,17.037527,16.961552,16.950718,16.994322,0.037105
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.89+0.11,16.964542,17.053780,17.021773,16.982867,16.950021,16.994596,0.038129
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.90+0.05+0.05,16.960641,17.055083,17.024613,16.985052,16.953932,16.995864,0.038599
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.90+0.05+0.05,16.961241,17.055558,17.024619,16.985203,16.954005,16.996125,0.038612
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.20+0.50,16.943214,17.044094,17.041153,16.981926,16.971183,16.996314,0.039879
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.60+0.00+0.40,16.939438,17.048470,17.039917,16.987459,16.966348,16.996327,0.042030
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.60+0.00+0.40,16.939438,17.048470,17.039917,16.987459,16.966348,16.996327,0.042030
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.25+0.50,16.944489,17.043640,17.042379,16.980550,16.971678,16.996547,0.039756
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.97+0.03,16.974003,17.060470,17.012892,16.984081,16.953499,16.996989,0.037065
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.80+0.05,16.989792,17.043655,17.038507,16.961667,16.952131,16.997151,0.037982
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.80+0.10,16.986378,17.042764,17.040990,16.960716,16.954937,16.997157,0.038021
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.97+0.03,16.974970,17.061362,17.013475,16.984788,16.954141,16.997747,0.037101
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.90+0.10,16.966713,17.056810,17.025357,16.986556,16.953925,16.997872,0.038103
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.90+0.10+0.00,16.966713,17.056810,17.025357,16.986556,16.953925,16.997872,0.038103
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.24+0.76,16.985159,17.040412,17.043854,16.966624,16.954250,16.998060,0.037322
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.22+0.78,16.991611,17.044048,17.039193,16.965252,16.950243,16.998069,0.037977
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.21+0.79,16.993842,17.045713,17.036577,16.964117,16.950303,16.998110,0.037960
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.30+0.20+0.50,16.943952,17.045033,17.044551,16.984299,16.974202,16.998407,0.040133
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.90+0.10,16.967997,17.057826,17.025439,16.986942,16.954132,16.998467,0.038152
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.90+0.10+0.00,16.967997,17.057826,17.025439,16.986942,16.954132,16.998467,0.038152
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.70+0.30,16.971150,17.042430,17.048223,16.964365,16.966790,16.998592,0.038265
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.70+0.30,16.971150,17.042430,17.048223,16.964365,16.966790,16.998592,0.038265
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.22+0.78,16.988251,17.042488,17.042537,16.965679,16.955449,16.998881,0.037173
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.80+0.10,16.987271,17.043660,17.044192,16.962792,16.956737,16.998930,0.038135
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.15+0.50,16.944786,17.047442,17.042914,16.986078,16.973675,16.998979,0.040056
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.55+0.00+0.45,16.945355,17.051226,17.037749,16.989434,16.971153,16.998983,0.039934
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.55+0.00+0.45,16.945355,17.051226,17.037749,16.989434,16.971153,16.998983,0.039934
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.30+0.50,16.948613,17.046082,17.046592,16.981951,16.975169,16.999681,0.039691
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.25+0.25+0.50,16.945970,17.045337,17.047172,16.984043,16.976012,16.999707,0.040074
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.45+0.45,16.952772,17.042296,17.051264,16.976514,16.975983,16.999766,0.039435
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.90+0.00+0.10,16.960357,17.059232,17.029867,16.989519,16.959933,16.999781,0.039210
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.90+0.00+0.10,16.960357,17.059232,17.029867,16.989519,16.959933,16.999781,0.039210
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.80+0.05,16.991197,17.045102,17.043369,16.964894,16.954929,16.999898,0.038095
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.35+0.15+0.50,16.945007,17.047833,17.045135,16.987542,16.975612,17.000226,0.040247
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.65+0.35,16.967949,17.044060,17.050445,16.967975,16.970761,17.000238,0.038454
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.65+0.35,16.967949,17.044060,17.050445,16.967975,16.970761,17.000238,0.038454
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.50+0.05+0.45,16.942198,17.049981,17.046027,16.990875,16.972281,17.000272,0.041974
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.75+0.20,16.976259,17.040930,17.052490,16.965300,16.967663,17.000529,0.038059
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.55+0.40,16.958843,17.041825,17.053482,16.973139,16.975585,17.000575,0.039037
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.50+0.05+0.45,16.942396,17.050263,17.046848,16.991494,16.973003,17.000801,0.042041
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.98+0.02,16.978314,17.065211,17.017142,16.988783,16.958273,17.001545,0.037072
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.91+0.09,16.970390,17.061055,17.029124,16.990762,16.958154,17.001897,0.038134
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.55+0.40,16.959865,17.042936,17.055622,16.974747,16.977016,17.002037,0.039226
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.98+0.02,16.978967,17.065814,17.017538,16.989263,16.958710,17.002058,0.037096
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.75+0.20,16.977439,17.042117,17.054749,16.967039,16.969226,17.002114,0.038188
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.21+0.79,16.995928,17.047939,17.043493,16.968832,16.954393,17.002117,0.038040
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.23+0.77,16.989453,17.044280,17.048279,16.970251,16.958512,17.002155,0.037379
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.25+0.50,16.947609,17.048065,17.051439,16.987057,16.977421,17.002318,0.040869
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.91+0.09,16.971567,17.061990,17.029221,16.991128,16.958365,17.002454,0.038176
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.20+0.80,16.998394,17.049881,17.041355,16.968077,16.954803,17.002502,0.038030
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.80+0.00,16.998394,17.049881,17.041355,16.968077,16.954803,17.002502,0.038030
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.80+0.15,16.988160,17.047209,17.048801,16.965223,16.963217,17.002522,0.038160
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.45+0.45,16.954701,17.044508,17.055462,16.979657,16.978777,17.002621,0.039847
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.75+0.25,16.980217,17.046741,17.052037,16.966718,16.968866,17.002916,0.038258
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.75+0.25,16.980217,17.046741,17.052037,16.966718,16.968866,17.002916,0.038258
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.80+0.15,16.988585,17.047622,17.050382,16.966224,16.964086,17.003380,0.038236
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.20+0.50,16.947150,17.049797,17.052219,16.990036,16.978350,17.003510,0.041246
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.21+0.79,16.993025,17.046881,17.047663,16.969926,16.960308,17.003561,0.037242
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.30+0.50,16.950981,17.049358,17.053708,16.986954,16.979576,17.004115,0.040562
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.30+0.50,16.951061,17.048746,17.052983,16.986773,16.981040,17.004121,0.040070
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.40+0.10+0.50,16.949197,17.053682,17.047498,16.992998,16.978917,17.004459,0.040281
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.50+0.45,16.961892,17.049489,17.054961,16.979227,16.979628,17.005039,0.039094
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.40+0.10+0.50,16.949126,17.053733,17.048751,16.993770,16.979992,17.005074,0.040404
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.80+0.05,16.991768,17.047389,17.052326,16.970206,16.964928,17.005323,0.037490
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.35+0.50,16.955585,17.051410,17.053787,16.986127,16.981645,17.005711,0.039686
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.50+0.45,16.962378,17.050086,17.056630,16.980312,16.980574,17.005996,0.039284
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.92+0.08,16.974187,17.065422,17.033015,16.995084,16.962510,17.006044,0.038167
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.99+0.01,16.982744,17.070073,17.021475,16.993560,16.963170,17.006204,0.037080
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.20+0.80,17.000354,17.051948,17.047913,16.972526,16.958661,17.006280,0.038107
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.80+0.00,17.000354,17.051948,17.047913,16.972526,16.958661,17.006280,0.038107
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.22+0.78,16.993866,17.048272,17.052829,16.973997,16.962902,17.006373,0.037438
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.99+0.01,16.983075,17.070379,17.021670,16.993806,16.963391,17.006464,0.037091
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.92+0.08,16.975252,17.066271,17.033123,16.995426,16.962719,17.006558,0.038203
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.25+0.50,16.950330,17.050997,17.057284,16.991758,16.982883,17.006650,0.041204
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.30+0.20+0.50,16.949079,17.051921,17.056640,16.993569,16.982461,17.006734,0.041519
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.19+0.81,17.003057,17.054162,17.046250,16.972143,16.959419,17.007006,0.038103
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.80+0.10,16.990804,17.048716,17.057074,16.971580,16.970041,17.007643,0.037758
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.15+0.50,16.949595,17.054554,17.056049,16.995890,16.982274,17.007672,0.041702
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.60+0.40,16.970616,17.051621,17.058679,16.977694,16.980779,17.007878,0.038802
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.60+0.40,16.970616,17.051621,17.058679,16.977694,16.980779,17.007878,0.038802
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.20+0.80,16.997921,17.051395,17.052898,16.974290,16.965289,17.008359,0.037311
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.80+0.00,16.997921,17.051395,17.052898,16.974290,16.965289,17.008359,0.037311
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.35+0.50,16.957264,17.053664,17.059025,16.989728,16.984801,17.008897,0.040326
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.30+0.50,16.954619,17.053206,17.061106,16.992937,16.986532,17.009680,0.040956
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.35+0.15+0.50,16.950865,17.055982,17.059175,16.998369,16.985153,17.009909,0.041910
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.93+0.07,16.978102,17.069911,17.037031,16.999520,16.966992,17.010311,0.038201
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.80+0.05,16.995552,17.051209,17.059312,16.975762,16.969920,17.010351,0.037727
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.19+0.81,17.004895,17.056076,17.052454,16.976332,16.963051,17.010562,0.038177
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.21+0.79,16.998399,17.052388,17.057500,16.977862,16.967420,17.010714,0.037499
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.93+0.07,16.979051,17.070670,17.037143,16.999835,16.967194,17.010779,0.038231
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.80+0.10,16.993284,17.051194,17.061693,16.975202,16.973307,17.010936,0.037951
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,1.00+0.00,16.987295,17.075055,17.025902,16.998400,16.968179,17.010966,0.037093
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,1.00+0.00,16.987295,17.075055,17.025902,16.998400,16.968179,17.010966,0.037093
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,1.00+0.00+0.00,16.987295,17.075055,17.025902,16.998400,16.968179,17.010966,0.037093
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,1.00+0.00+0.00,16.987295,17.075055,17.025902,16.998400,16.968179,17.010966,0.037093
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.18+0.82,17.007833,17.058557,17.051263,16.976318,16.964137,17.011621,0.038183
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.35+0.50,16.959221,17.055223,17.061982,16.992488,16.989275,17.011638,0.040121
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.45+0.05+0.50,16.956455,17.062808,17.054768,17.002672,16.987132,17.012767,0.040492
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.70+0.30,16.980600,17.052462,17.067289,16.979072,16.984963,17.012877,0.038708
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.70+0.30,16.980600,17.052462,17.067289,16.979072,16.984963,17.012877,0.038708
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.45+0.05+0.50,16.956309,17.062729,17.055284,17.002956,16.987557,17.012967,0.040554
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.80+0.20,16.995136,17.056985,17.061897,16.975186,16.976961,17.013233,0.038401
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.80+0.20,16.995136,17.056985,17.061897,16.975186,16.976961,17.013233,0.038401
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.19+0.81,17.002936,17.056032,17.058259,16.978772,16.970383,17.013276,0.037386
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.65+0.35,16.977326,17.053817,17.068616,16.982241,16.988069,17.014014,0.038973
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.65+0.35,16.977326,17.053817,17.068616,16.982241,16.988069,17.014014,0.038973
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.55+0.00+0.45,16.954216,17.065046,17.059685,17.006113,16.986547,17.014321,0.042620
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.55+0.00+0.45,16.954216,17.065046,17.059685,17.006113,16.986547,17.014321,0.042620
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.40+0.50,16.965401,17.059595,17.063960,16.993079,16.991074,17.014622,0.039745
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.94+0.06,16.982137,17.074523,17.041171,17.004072,16.971600,17.014701,0.038237
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.40+0.10+0.50,16.954948,17.062334,17.062786,17.004616,16.989112,17.014759,0.042209
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.18+0.82,17.009550,17.060322,17.057114,16.980250,16.967562,17.014960,0.038250
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.94+0.06,16.982965,17.075187,17.041283,17.004355,16.971789,17.015116,0.038262
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.20+0.80,17.003052,17.056626,17.062273,16.981845,16.972066,17.015172,0.037557
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.80+0.00,17.003052,17.056626,17.062273,16.981845,16.972066,17.015172,0.037557
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.80+0.15,16.995035,17.055374,17.067145,16.978389,16.980624,17.015314,0.038130
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.50+0.45,16.968899,17.056689,17.068607,16.990009,16.992488,17.015338,0.039668
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.35+0.50,16.961941,17.058513,17.068106,16.997103,16.993370,17.015807,0.040777
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.40+0.10+0.50,16.955670,17.063175,17.064743,17.006154,16.990896,17.016128,0.042351
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.17+0.83,17.012720,17.063065,17.056392,16.980603,16.968973,17.016351,0.038265
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.40+0.50,16.966456,17.060965,17.067385,16.995378,16.993087,17.016654,0.040162
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.50+0.45,16.969880,17.057780,17.070715,16.991577,16.993881,17.016767,0.039873
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.80+0.15,16.996253,17.056578,17.069434,16.980162,16.982225,17.016930,0.038243
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.75+0.25,16.989647,17.056973,17.071937,16.981833,16.987841,17.017646,0.038598
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.75+0.25,16.989647,17.056973,17.071937,16.981833,16.987841,17.017646,0.038598
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.18+0.82,17.008067,17.060789,17.063741,16.983372,16.975605,17.018315,0.037464
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.95+0.00+0.05,16.982007,17.079323,17.046586,17.008800,16.978173,17.018978,0.038831
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.95+0.00+0.05,16.982007,17.079323,17.046586,17.008800,16.978173,17.018978,0.038831
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.95+0.05,16.986292,17.079256,17.045435,17.008739,16.976335,17.019211,0.038275
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.95+0.05+0.00,16.986292,17.079256,17.045435,17.008739,16.976335,17.019211,0.038275
